Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,B365H,B365D,B365A,Season
31/03/07,Fulham,Portsmouth,1,1,D,13,10,9,7,2.3,3.25,3.0,0607
31/03/07,Liverpool,Arsenal,4,1,H,12,11,7,3,2.2,3.2,3.25,0607
31/03/07,Man United,Blackburn,4,1,H,27,6,17,3,1.33,4.5,9.5,0607
31/03/07,Newcastle,Man City,0,1,A,15,7,6,5,1.9,3.3,4.0,0607
31/03/07,Watford,Chelsea,0,1,A,12,13,6,8,9.5,4.5,1.33,0607
31/03/07,West Ham,Middlesbrough,2,0,H,9,10,6,3,2.2,3.2,3.25,0607
01/04/07,Tottenham,Reading,1,0,H,18,6,7,3,1.72,3.4,5.0,0607
02/04/07,Aston Villa,Everton,1,1,D,17,18,10,8,2.37,3.2,2.9,0607
06/04/07,Everton,Fulham,4,1,H,14,15,10,8,1.66,3.4,5.5,0607
06/04/07,Man City,Charlton,0,0,D,13,3,6,1,2.1,3.2,3.5,0607
07/04/07,Arsenal,West Ham,0,1,A,29,6,15,5,1.4,4.33,7.5,0607
07/04/07,Blackburn,Aston Villa,1,2,A,10,9,3,7,2.0,3.2,3.75,0607
07/04/07,Chelsea,Tottenham,1,0,H,11,6,8,5,1.44,4.0,7.5,0607
07/04/07,Middlesbrough,Watford,4,1,H,24,6,14,3,1.61,3.6,5.5,0607
07/04/07,Portsmouth,Man United,2,1,H,14,15,9,7,6.0,4.0,1.5,0607
07/04/07,Reading,Liverpool,1,2,A,8,4,4,3,3.8,3.4,1.9,0607
07/04/07,Sheffield United,Newcastle,1,2,A,17,10,11,3,2.37,3.25,2.87,0607
07/04/07,Wigan,Bolton,1,3,A,17,10,9,9,2.5,3.25,2.7,0607
09/04/07,Aston Villa,Wigan,1,1,D,13,2,7,1,1.9,3.25,4.0,0607
09/04/07,Bolton,Everton,1,1,D,7,9,4,7,2.1,3.2,3.4,0607
09/04/07,Charlton,Reading,0,0,D,8,14,5,6,2.25,3.25,3.1,0607
09/04/07,Fulham,Man City,1,3,A,12,7,5,5,2.2,3.25,3.2,0607
09/04/07,Newcastle,Arsenal,0,0,D,8,6,4,2,3.2,3.25,2.2,0607
09/04/07,Watford,Portsmouth,4,2,H,15,10,10,6,3.0,3.25,2.3,0607
14/04/07,Arsenal,Bolton,2,1,H,19,6,9,2,1.66,3.6,5.0,0607
14/04/07,Man City,Liverpool,0,0,D,7,11,1,3,4.0,3.5,1.83,0607
14/04/07,Middlesbrough,Aston Villa,1,3,A,13,9,5,7,2.1,3.25,3.4,0607
14/04/07,Portsmouth,Newcastle,2,1,H,21,7,7,3,2.1,3.25,3.4,0607
14/04/07,Reading,Fulham,1,0,H,12,13,6,5,1.9,3.25,4.0,0607
14/04/07,Sheffield United,West Ham,3,0,H,6,11,5,3,2.4,3.25,2.8,0607
15/04/07,Everton,Charlton,2,1,H,18,7,11,4,1.72,3.5,4.75,0607
15/04/07,Wigan,Tottenham,3,3,D,21,10,11,6,3.0,3.3,2.25,0607
17/04/07,Arsenal,Man City,3,1,H,12,9,10,6,1.4,4.33,7.5,0607
17/04/07,Man United,Sheffield United,2,0,H,13,10,10,3,1.14,7.0,17.0,0607
18/04/07,Blackburn,Watford,3,1,H,18,4,10,4,1.61,3.6,5.5,0607
18/04/07,Liverpool,Middlesbrough,2,0,H,18,5,7,2,1.36,4.5,8.0,0607
18/04/07,West Ham,Chelsea,1,4,A,14,14,10,7,7.0,4.2,1.44,0607
21/04/07,Bolton,Reading,1,3,A,18,10,15,7,1.83,3.3,4.33,0607
21/04/07,Charlton,Sheffield United,1,1,D,10,15,2,10,2.05,3.25,3.6,0607
21/04/07,Fulham,Blackburn,1,1,D,13,18,6,9,2.25,3.2,3.1,0607
21/04/07,Liverpool,Wigan,2,0,H,23,4,12,3,1.36,4.5,8.0,0607
21/04/07,Man United,Middlesbrough,1,1,D,21,10,9,5,1.2,6.0,13.0,0607
21/04/07,Tottenham,Arsenal,2,2,D,7,17,3,5,2.7,3.25,2.5,0607
21/04/07,Watford,Man City,1,1,D,4,4,1,1,2.62,3.25,2.6,0607
21/04/07,West Ham,Everton,1,0,H,15,10,7,2,2.4,3.4,2.75,0607
22/04/07,Aston Villa,Portsmouth,0,0,D,17,5,8,2,2.2,2.5,3.2,0607
22/04/07,Newcastle,Chelsea,0,0,D,11,12,3,4,6.0,3.8,1.53,0607
28/04/07,Blackburn,Charlton,4,1,H,16,8,9,3,2.1,3.25,3.4,0607
28/04/07,Chelsea,Bolton,2,2,D,11,6,3,3,1.28,5.0,10.0,0607
28/04/07,Everton,Man United,2,4,A,8,18,3,12,5.0,3.6,1.66,0607
28/04/07,Man City,Aston Villa,0,2,A,14,15,7,7,2.3,3.25,3.0,0607
28/04/07,Middlesbrough,Tottenham,2,3,A,16,11,8,5,2.7,3.25,2.5,0607
28/04/07,Portsmouth,Liverpool,2,1,H,9,11,7,4,3.2,3.25,2.2,0607
28/04/07,Sheffield United,Watford,1,0,H,11,13,6,3,1.57,3.8,5.5,0607
28/04/07,Wigan,West Ham,0,3,A,9,12,6,7,2.1,3.25,3.4,0607
29/04/07,Arsenal,Fulham,3,1,H,10,7,5,1,1.33,4.5,9.5,0607
30/04/07,Reading,Newcastle,1,0,H,13,18,8,11,2.0,3.3,3.6,0607
05/05/07,Aston Villa,Sheffield United,3,0,H,19,9,11,2,1.9,3.4,4.0,0607
05/05/07,Everton,Portsmouth,3,0,H,13,12,7,5,1.95,3.3,3.8,0607
05/05/07,Fulham,Liverpool,1,0,H,7,9,5,5,3.2,3.25,2.2,0607
05/05/07,Man City,Man United,0,1,A,4,6,3,3,6.0,4.0,1.5,0607
05/05/07,Newcastle,Blackburn,0,2,A,14,8,6,6,2.25,3.3,3.0,0607
05/05/07,Reading,Watford,0,2,A,15,4,7,4,1.4,4.33,7.5,0607
05/05/07,West Ham,Bolton,3,1,H,9,8,6,3,2.15,3.25,3.3,0607
05/05/07,Wigan,Middlesbrough,0,1,A,15,7,7,3,2.1,3.25,3.4,0607
06/05/07,Arsenal,Chelsea,1,1,D,7,9,4,4,2.7,3.25,2.5,0607
07/05/07,Charlton,Tottenham,0,2,A,7,9,4,6,2.87,3.25,2.37,0607
09/05/07,Chelsea,Man United,0,0,D,15,5,10,0,2.1,3.2,3.2,0607
10/05/07,Tottenham,Blackburn,1,1,D,15,10,7,4,1.8,3.4,4.33,0607
13/05/07,Blackburn,Reading,3,3,D,15,12,6,7,2.0,3.4,3.5,0607
13/05/07,Bolton,Aston Villa,2,2,D,10,8,2,3,1.86,3.4,4.0,0607
13/05/07,Chelsea,Everton,1,1,D,14,8,10,5,1.72,3.5,4.75,0607
13/05/07,Liverpool,Charlton,2,2,D,22,8,7,4,1.36,4.5,8.0,0607
13/05/07,Man United,West Ham,0,1,A,28,6,20,4,1.57,3.6,6.0,0607
13/05/07,Middlesbrough,Fulham,3,1,H,21,8,10,5,1.9,3.25,4.0,0607
13/05/07,Portsmouth,Arsenal,0,0,D,9,14,4,6,2.7,3.5,2.37,0607
13/05/07,Sheffield United,Wigan,1,2,A,9,9,5,3,2.3,3.4,2.87,0607
13/05/07,Tottenham,Man City,2,1,H,8,10,3,5,1.5,3.75,7.0,0607
13/05/07,Watford,Newcastle,1,1,D,11,1,2,1,2.8,3.3,2.37,0607
