datetime,home,away,homegoals,awaygoals,home_xG,away_xG,data_quality_flag
2020-07-09 17:00:00,Bournemouth,Tottenham,0,0,0.960349,0.479274,True
2020-07-09 17:00:00,Everton,Southampton,1,1,0.671442,2.29684,True
2020-07-09 19:15:00,Aston Villa,Manchester United,0,3,0.598873,2.86531,True
2020-07-11 11:30:00,Norwich,West Ham,0,4,0.613251,3.81088,True
2020-07-11 11:30:00,Watford,Newcastle United,2,1,3.12855,1.49134,True
2020-07-11 14:00:00,Liverpool,Burnley,1,1,2.17649,0.452331,True
2020-07-11 16:30:00,Sheffield United,Chelsea,3,0,2.00632,1.17509,True
2020-07-11 19:00:00,Brighton,Manchester City,0,5,0.149588,5.51767,True
2020-07-12 11:00:00,Wolverhampton Wanderers,Everton,3,0,2.86724,0.286561,True
2020-07-12 13:15:00,Aston Villa,Crystal Palace,2,0,1.6977,0.974181,True
2020-07-12 15:30:00,Tottenham,Arsenal,2,1,1.81846,0.68991,True
2020-07-12 18:00:00,Bournemouth,Leicester,4,1,2.54311,1.66084,True
2020-07-13 19:00:00,Manchester United,Southampton,2,2,1.5033,1.8051,True
2020-07-14 19:15:00,Chelsea,Norwich,1,0,3.05119,0.0631109,True
2020-07-15 17:00:00,Burnley,Wolverhampton Wanderers,1,1,1.53435,1.2857,True
2020-07-15 17:00:00,Manchester City,Bournemouth,2,1,0.82755,1.66635,True
2020-07-15 17:00:00,Newcastle United,Tottenham,1,3,1.05748,1.7498,True
2020-07-15 19:15:00,Arsenal,Liverpool,2,1,1.31516,2.2233,True
2020-07-16 17:00:00,Everton,Aston Villa,1,1,0.944434,1.52021,True
2020-07-16 17:00:00,Leicester,Sheffield United,2,0,3.05752,0.660214,True
2020-07-16 19:15:00,Crystal Palace,Manchester United,0,2,0.572141,1.90448,True
2020-07-16 19:15:00,Southampton,Brighton,1,1,2.33745,0.67264,True
2020-07-17 19:00:00,West Ham,Watford,3,1,0.833995,1.03402,True
2020-07-18 16:30:00,Norwich,Burnley,0,2,0.576602,1.8233,True
2020-07-19 13:00:00,Bournemouth,Southampton,0,2,0.583117,2.24527,True
2020-07-19 15:00:00,Tottenham,Leicester,3,0,0.766922,1.20085,True
2020-07-20 17:00:00,Brighton,Newcastle United,0,0,0.855896,0.929091,True
2020-07-20 17:00:00,Sheffield United,Everton,0,1,0.468461,0.624814,True
2020-07-20 19:15:00,Wolverhampton Wanderers,Crystal Palace,2,0,1.48696,0.440119,True
2020-07-21 17:00:00,Watford,Manchester City,0,4,0.131868,3.73814,True
2020-07-21 19:15:00,Aston Villa,Arsenal,1,0,0.57408,0.737137,True
2020-07-22 17:00:00,Manchester United,West Ham,1,1,0.984161,1.29009,True
2020-07-22 19:15:00,Liverpool,Chelsea,5,3,1.45179,2.38205,True
2020-07-26 15:00:00,West Ham,Aston Villa,1,1,0.781465,0.983594,True
2020-07-26 15:00:00,Arsenal,Watford,3,2,1.95282,3.9197,True
2020-07-26 15:00:00,Southampton,Sheffield United,3,1,1.64306,1.41051,True
2020-07-26 15:00:00,Newcastle United,Liverpool,1,3,0.339294,0.56818,True
2020-07-26 15:00:00,Manchester City,Norwich,5,0,3.56749,0.786563,True
2020-07-26 15:00:00,Leicester,Manchester United,0,2,0.754668,1.41019,True
2020-07-26 15:00:00,Everton,Bournemouth,1,3,1.74699,1.46461,True
2020-07-26 15:00:00,Crystal Palace,Tottenham,1,1,0.988534,0.310302,True
2020-07-26 15:00:00,Chelsea,Wolverhampton Wanderers,2,0,1.15938,0.164561,True
2020-07-26 15:00:00,Burnley,Brighton,1,2,1.44244,1.3696,True
