datetime,home,away,homegoals,awaygoals,home_xG,away_xG,data_quality_flag
2022-05-01 15:30:00,West Ham,Arsenal,1,2,0.451976,0.964564,True
2022-05-02 19:00:00,Manchester United,Brentford,3,0,1.84111,0.681425,True
2022-05-07 14:00:00,Crystal Palace,Watford,1,0,2.49142,0.255373,True
2022-05-07 14:00:00,Chelsea,Wolverhampton Wanderers,2,2,1.82098,1.6842,True
2022-05-07 14:00:00,Burnley,Aston Villa,1,3,1.31028,1.81256,True
2022-05-07 14:00:00,Brentford,Southampton,3,0,3.68223,0.988574,True
2022-05-07 16:30:00,Brighton,Manchester United,4,0,2.82636,0.930715,True
2022-05-07 18:45:00,Liverpool,Tottenham,1,1,1.0481,0.982635,True
2022-05-08 13:00:00,Norwich,West Ham,0,4,0.77895,3.25894,True
2022-05-08 13:00:00,Leicester,Everton,1,2,1.47479,1.55635,True
2022-05-08 13:00:00,Arsenal,Leeds,2,1,2.7227,0.696785,True
2022-05-08 15:30:00,Manchester City,Newcastle United,5,0,4.05613,0.995099,True
2022-05-10 19:00:00,Aston Villa,Liverpool,1,2,1.44726,1.75417,True
2022-05-11 18:30:00,Leeds,Chelsea,0,3,0.499789,1.46853,True
2022-05-11 18:45:00,Leicester,Norwich,3,0,2.57058,1.21966,True
2022-05-11 18:45:00,Watford,Everton,0,0,0.232236,0.812193,True
2022-05-11 19:15:00,Wolverhampton Wanderers,Manchester City,1,5,0.411857,3.39304,True
2022-05-12 18:45:00,Tottenham,Arsenal,3,0,3.42522,0.387446,True
2022-05-15 11:00:00,Tottenham,Burnley,1,0,2.39449,0.629888,True
2022-05-15 13:00:00,Wolverhampton Wanderers,Norwich,1,1,0.999066,1.53212,True
2022-05-15 13:00:00,West Ham,Manchester City,2,2,1.0088,2.14723,True
2022-05-15 13:00:00,Watford,Leicester,1,5,2.58968,2.27297,True
2022-05-15 13:00:00,Leeds,Brighton,1,1,2.22282,2.25898,True
2022-05-15 13:00:00,Aston Villa,Crystal Palace,1,1,0.799443,1.39009,True
2022-05-15 15:30:00,Everton,Brentford,2,3,2.69589,1.81626,True
2022-05-16 19:00:00,Newcastle United,Arsenal,2,0,1.68299,0.492454,True
2022-05-17 18:45:00,Southampton,Liverpool,1,2,0.121506,1.19178,True
2022-05-19 18:45:00,Everton,Crystal Palace,3,2,0.813157,1.6023,True
2022-05-19 19:00:00,Aston Villa,Burnley,1,1,0.996403,1.63117,True
2022-05-19 19:00:00,Chelsea,Leicester,1,1,1.61996,0.0417972,True
2022-05-22 15:00:00,Arsenal,Everton,5,1,4.35597,1.08601,True
2022-05-22 15:00:00,Brentford,Leeds,1,2,0.844985,1.47786,True
2022-05-22 15:00:00,Brighton,West Ham,3,1,1.67774,0.268845,True
2022-05-22 15:00:00,Burnley,Newcastle United,1,2,1.49164,1.74291,True
2022-05-22 15:00:00,Chelsea,Watford,2,1,2.59231,0.575755,True
2022-05-22 15:00:00,Crystal Palace,Manchester United,1,0,0.354618,0.782005,True
2022-05-22 15:00:00,Leicester,Southampton,4,1,3.42058,1.05141,True
2022-05-22 15:00:00,Liverpool,Wolverhampton Wanderers,3,1,3.19385,1.11708,True
2022-05-22 15:00:00,Manchester City,Aston Villa,3,2,3.3209,0.247841,True
2022-05-22 15:00:00,Norwich,Tottenham,0,5,0.310789,3.815,True
