datetime,home,away,homegoals,awaygoals,home_xG,away_xG,data_quality_flag
2016-04-23 18:00:00,Aston Villa,Southampton,2,4,1.47192,3.6648,True
2016-04-23 18:00:00,Bournemouth,Chelsea,1,4,0.575087,2.07192,True
2016-04-23 18:00:00,Liverpool,Newcastle United,2,2,0.712881,0.253033,True
2016-04-24 17:05:00,Sunderland,Arsenal,0,0,0.617149,0.97303,True
2016-04-24 19:15:00,Leicester,Swansea,4,0,3.31579,0.576457,True
2016-04-25 23:00:00,Tottenham,West Bromwich Albion,1,1,1.26346,0.894413,True
2016-04-30 18:00:00,Stoke,Sunderland,1,1,0.68487,1.43105,True
2016-04-30 18:00:00,Newcastle United,Crystal Palace,1,0,0.53407,1.05079,True
2016-04-30 18:00:00,Everton,Bournemouth,2,1,0.95281,1.42599,True
2016-04-30 18:00:00,Watford,Aston Villa,3,2,1.36255,0.491793,True
2016-04-30 18:00:00,West Bromwich Albion,West Ham,0,3,1.5346,1.27183,True
2016-04-30 20:30:00,Arsenal,Norwich,1,0,0.781508,0.578781,True
2016-05-01 15:00:00,Swansea,Liverpool,3,1,2.31862,0.776186,True
2016-05-01 17:05:00,Manchester United,Leicester,1,1,1.18462,1.16622,True
2016-05-01 19:30:00,Southampton,Manchester City,4,2,2.84362,1.12719,True
2016-05-02 23:00:00,Chelsea,Tottenham,2,2,0.81661,1.90407,True
2016-05-07 15:45:00,Norwich,Manchester United,0,1,1.36825,1.48344,True
2016-05-07 18:00:00,Crystal Palace,Stoke,2,1,1.31448,1.27766,True
2016-05-07 18:00:00,West Ham,Swansea,1,4,2.39454,2.47265,True
2016-05-07 18:00:00,Aston Villa,Newcastle United,0,0,0.0312154,1.09626,True
2016-05-07 18:00:00,Bournemouth,West Bromwich Albion,1,1,0.814964,1.34282,True
2016-05-07 18:00:00,Sunderland,Chelsea,3,2,0.773876,1.77677,True
2016-05-07 20:30:00,Leicester,Everton,3,1,4.50525,1.30184,True
2016-05-08 16:30:00,Tottenham,Southampton,1,2,2.55547,1.30812,True
2016-05-08 19:00:00,Liverpool,Watford,2,0,2.38919,0.930803,True
2016-05-08 19:00:00,Manchester City,Arsenal,2,2,0.75375,1.08084,True
2016-05-10 23:30:00,West Ham,Manchester United,3,2,2.13311,0.635987,True
2016-05-11 22:45:00,Norwich,Watford,4,2,2.41871,1.7686,True
2016-05-11 22:45:00,Sunderland,Everton,3,0,2.44887,1.16563,True
2016-05-11 23:00:00,Liverpool,Chelsea,1,1,1.83934,0.812268,True
2016-05-15 18:00:00,Arsenal,Aston Villa,4,0,3.40207,0.222731,True
2016-05-15 18:00:00,Chelsea,Leicester,1,1,1.86065,1.23491,True
2016-05-15 18:00:00,Everton,Norwich,3,0,2.40775,0.43016,True
2016-05-15 18:00:00,Newcastle United,Tottenham,5,1,2.42808,0.869082,True
2016-05-15 18:00:00,Southampton,Crystal Palace,4,1,2.32278,1.24857,True
2016-05-15 18:00:00,Stoke,West Ham,2,1,0.288737,2.94489,True
2016-05-15 18:00:00,Swansea,Manchester City,1,1,0.115604,2.04003,True
2016-05-15 18:00:00,Watford,Sunderland,2,2,1.95277,0.908817,True
2016-05-15 18:00:00,West Bromwich Albion,Liverpool,1,1,1.86869,0.419877,True
2016-05-17 23:00:00,Manchester United,Bournemouth,3,1,1.72109,0.503471,True
